GameId,GameDate,Quarter,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,SeasonYear,Yards,IsRush,IsPass,IsIncomplete,IsTouchdown,IsSack,IsInterception,IsFumble
2023111908,11/19/2023,4,TB,SF,1,1,99,1,2023,1,1,0,0,1,0,0,0
2023111906,11/19/2023,2,MIA,LV,2,5,76,0,2023,1,1,0,0,0,0,0,0
2023111906,11/19/2023,2,MIA,LV,1,10,88,0,2023,1,0,1,0,0,0,0,0
2023111906,11/19/2023,2,MIA,LV,2,9,89,0,2023,4,1,0,0,0,0,0,0
2023111906,11/19/2023,2,MIA,LV,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023111910,11/19/2023,3,SEA,LA,0,0,65,1,2023,0,0,0,0,0,0,0,0
2023111910,11/19/2023,3,SEA,LA,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023111910,11/19/2023,3,LA,SEA,1,10,83,0,2023,0,1,0,0,0,0,0,0
2023111910,11/19/2023,3,LA,SEA,2,10,83,0,2023,3,1,0,0,0,0,0,0
2023111910,11/19/2023,3,LA,SEA,1,10,85,0,2023,16,1,0,0,0,0,0,0
2023112300,11/23/2023,3,GB,DET,1,10,77,0,2023,3,1,0,0,0,0,0,0
2023112300,11/23/2023,3,GB,DET,2,7,80,0,2023,5,1,0,0,0,0,0,0
2023112300,11/23/2023,3,GB,DET,2,17,70,0,2023,14,0,1,0,0,0,0,0
2023111910,11/19/2023,4,LA,SEA,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023111911,11/19/2023,1,MIN,DEN,1,10,64,0,2023,3,1,0,0,0,0,0,0
2023111911,11/19/2023,1,MIN,DEN,2,7,67,0,2023,6,0,1,0,0,0,0,0
2023111911,11/19/2023,1,MIN,DEN,3,1,73,1,2023,15,1,0,0,0,0,0,0
2023111911,11/19/2023,1,MIN,DEN,1,10,88,0,2023,0,0,0,0,0,0,0,0
2023111911,11/19/2023,2,MIN,DEN,2,4,59,0,2023,2,1,0,0,0,0,0,0
2023111911,11/19/2023,2,MIN,DEN,3,2,61,1,2023,29,0,1,0,0,0,0,0
2023111911,11/19/2023,2,MIN,DEN,1,10,90,0,2023,7,0,1,0,0,0,0,0
2023111911,11/19/2023,2,DEN,MIN,3,7,83,0,2023,5,0,1,0,0,0,0,0
2023111911,11/19/2023,2,DEN,MIN,4,2,88,0,2023,0,0,0,0,0,0,0,0
2023111911,11/19/2023,2,DEN,MIN,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023111911,11/19/2023,3,MIN,DEN,1,10,72,0,2023,2,0,1,0,0,0,0,0
2023111911,11/19/2023,3,MIN,DEN,2,8,74,0,2023,0,0,0,0,0,0,0,0
2023111911,11/19/2023,3,MIN,DEN,2,13,69,0,2023,0,0,1,1,0,0,0,0
2023111911,11/19/2023,4,DEN,MIN,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023111911,11/19/2023,4,DEN,MIN,1,10,55,1,2023,17,0,1,0,0,0,0,0
2023111911,11/19/2023,4,DEN,MIN,1,10,72,0,2023,6,0,1,0,0,0,0,1
2023111911,11/19/2023,4,DEN,MIN,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023111911,11/19/2023,4,DEN,MIN,2,4,78,0,2023,0,0,1,1,0,0,0,0
2023112302,11/23/2023,1,SF,SEA,1,10,81,0,2023,2,1,0,0,0,0,0,0
2023112302,11/23/2023,1,SF,SEA,2,8,83,0,2023,1,0,1,0,0,0,0,0
2023112302,11/23/2023,1,SF,SEA,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023112302,11/23/2023,2,SF,SEA,3,7,84,0,2023,0,0,0,0,0,1,0,0
2023112302,11/23/2023,2,SF,SEA,1,10,89,0,2023,5,0,1,0,0,0,0,0
2023112302,11/23/2023,2,SF,SEA,2,5,94,1,2023,5,1,0,0,0,0,0,0
2023112302,11/23/2023,2,SF,SEA,1,1,99,1,2023,1,1,0,0,1,0,0,0
2023112000,11/20/2023,3,PHI,KC,1,10,100,1,2023,35,1,0,0,0,0,0,0
2023112000,11/20/2023,3,PHI,KC,1,10,85,0,2023,0,0,1,1,0,0,0,0
2023112000,11/20/2023,3,PHI,KC,2,10,85,0,2023,5,0,1,0,0,0,0,0
2023112000,11/20/2023,3,PHI,KC,3,5,90,1,2023,10,1,0,0,1,0,0,0
2023112000,11/20/2023,3,KC,PHI,1,10,54,0,2023,2,1,0,0,0,0,0,0
2023112000,11/20/2023,3,KC,PHI,2,8,56,0,2023,0,0,1,1,0,0,0,0
2023112000,11/20/2023,3,KC,PHI,3,8,56,0,2023,0,0,1,1,0,0,0,0
2023112000,11/20/2023,3,KC,PHI,1,10,61,0,2023,0,0,1,1,0,0,0,0
2023112300,11/23/2023,4,DET,GB,1,10,65,1,2023,23,0,1,0,0,0,0,0
2023112300,11/23/2023,4,DET,GB,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023112300,11/23/2023,4,DET,GB,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023112300,11/23/2023,4,DET,GB,1,10,88,0,2023,12,0,1,0,1,0,0,0
2023112301,11/23/2023,2,WAS,DAL,3,10,71,1,2023,15,0,1,0,0,0,0,0
2023112301,11/23/2023,2,WAS,DAL,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023112301,11/23/2023,2,WAS,DAL,1,10,86,1,2023,13,0,1,0,0,0,0,0
2023112301,11/23/2023,4,DAL,WAS,2,9,77,0,2023,8,0,1,0,0,0,0,0
2023112301,11/23/2023,4,WAS,DAL,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023112301,11/23/2023,4,WAS,DAL,1,10,100,0,2023,0,1,0,0,0,0,0,0
2023112302,11/23/2023,1,SF,SEA,3,1,52,1,2023,5,1,0,0,0,0,0,0
2023112302,11/23/2023,1,SF,SEA,1,10,57,1,2023,27,1,0,0,0,0,0,0
2023112302,11/23/2023,1,SF,SEA,1,10,84,0,2023,3,1,0,0,0,0,0,0
2023112302,11/23/2023,1,SF,SEA,2,7,87,1,2023,10,0,1,0,0,0,0,0
2023112302,11/23/2023,4,SF,SEA,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023112600,11/26/2023,4,ATL,NO,1,10,59,0,2023,9,1,0,0,0,0,0,0
2023112600,11/26/2023,4,ATL,NO,2,1,68,0,2023,0,0,0,0,0,0,0,0
2023112600,11/26/2023,4,ATL,NO,2,6,63,1,2023,12,1,0,0,0,0,0,0
2023112603,11/26/2023,2,IND,TB,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023112601,11/26/2023,2,PIT,CIN,3,10,77,0,2023,0,0,1,1,0,0,0,0
2023112601,11/26/2023,2,PIT,CIN,4,10,77,0,2023,0,0,0,0,0,0,0,0
2023112601,11/26/2023,2,CIN,PIT,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023112601,11/26/2023,2,CIN,PIT,0,0,65,1,2023,0,0,0,0,0,0,0,0
2023112601,11/26/2023,2,CIN,PIT,2,4,53,1,2023,31,0,1,0,0,0,0,0
2023112601,11/26/2023,2,CIN,PIT,1,10,84,0,2023,5,0,1,0,0,0,0,0
2023112602,11/26/2023,2,JAX,HOU,3,5,95,0,2023,0,0,1,1,0,0,0,0
2023112605,11/26/2023,2,CAR,TEN,4,3,63,1,2023,13,0,1,0,0,0,0,0
2023112605,11/26/2023,2,CAR,TEN,1,10,76,0,2023,2,1,0,0,0,0,0,0
2023112605,11/26/2023,4,TEN,CAR,2,5,53,0,2023,0,0,1,1,0,0,0,0
2023112602,11/26/2023,3,JAX,HOU,2,1,52,1,2023,14,0,1,0,0,0,1,0
2023112602,11/26/2023,3,HOU,JAX,1,10,54,0,2023,6,0,1,0,0,0,0,0
2023112602,11/26/2023,3,HOU,JAX,2,4,60,0,2023,3,0,1,0,0,0,0,0
2023112602,11/26/2023,3,HOU,JAX,3,1,63,1,2023,22,0,1,0,0,0,0,0
2023112603,11/26/2023,1,TB,IND,0,0,65,1,2023,0,0,0,0,0,0,0,0
2023112603,11/26/2023,1,TB,IND,1,10,58,0,2023,4,1,0,0,0,0,0,0
2023112603,11/26/2023,1,TB,IND,2,6,62,1,2023,7,1,0,0,0,0,0,0
2023112603,11/26/2023,1,TB,IND,1,10,69,0,2023,0,0,1,1,0,0,0,0
2023112603,11/26/2023,1,TB,IND,2,10,80,0,2023,0,0,1,1,0,0,0,0
2023112603,11/26/2023,1,TB,IND,3,10,80,1,2023,19,0,1,0,0,0,0,0
2023112603,11/26/2023,1,TB,IND,1,1,99,0,2023,0,0,0,0,0,0,0,0
2023112603,11/26/2023,1,TB,IND,1,1,99,0,2023,0,1,0,0,0,0,0,0
2023112603,11/26/2023,1,TB,IND,2,1,99,0,2023,0,0,0,0,0,0,0,0
2023112603,11/26/2023,1,TB,IND,2,5,95,0,2023,2,1,0,0,0,0,0,0
2023112603,11/26/2023,1,TB,IND,3,3,97,0,2023,0,0,1,1,0,0,0,0
2023112604,11/26/2023,2,NE,NYG,2,9,60,0,2023,-6,0,1,0,0,0,0,0
2023112604,11/26/2023,2,NE,NYG,3,15,54,1,2023,17,0,1,0,0,0,0,0
2023112604,11/26/2023,2,NE,NYG,1,10,71,0,2023,6,0,1,0,0,0,0,0
2023112604,11/26/2023,2,NE,NYG,2,4,77,0,2023,0,0,1,1,0,0,0,0
2023112604,11/26/2023,2,NE,NYG,3,4,77,1,2023,55,0,1,0,0,0,1,0
2023112604,11/26/2023,2,NYG,NE,1,10,74,0,2023,2,1,0,0,0,0,0,0
2023112604,11/26/2023,4,NE,NYG,2,8,80,0,2023,0,0,1,1,0,0,0,0
2023112606,11/26/2023,4,ARI,LA,2,4,74,0,2023,0,0,1,1,0,0,0,0
2023112606,11/26/2023,4,ARI,LA,3,4,74,0,2023,1,0,1,0,0,0,0,0
2023112606,11/26/2023,4,ARI,LA,4,3,75,0,2023,0,0,1,1,0,0,0,0
2023112607,11/26/2023,2,DEN,CLE,2,7,74,1,2023,19,1,0,0,0,0,0,0
2023112607,11/26/2023,2,DEN,CLE,2,2,98,1,2023,2,1,0,0,1,0,0,0
2023112607,11/26/2023,3,DEN,CLE,1,10,62,0,2023,7,1,0,0,0,0,0,0
2023112609,11/26/2023,2,BUF,PHI,1,10,60,0,2023,8,0,1,0,0,0,0,0
2023112610,11/26/2023,3,BAL,LAC,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023112610,11/26/2023,3,BAL,LAC,4,1,59,1,2023,2,1,0,0,0,0,0,0
2023112700,11/27/2023,1,CHI,MIN,2,6,51,0,2023,4,0,1,0,0,0,0,0
2023113000,11/30/2023,2,DAL,SEA,1,10,64,1,2023,12,0,1,0,0,0,0,0
2023113000,11/30/2023,2,DAL,SEA,3,7,74,1,2023,16,0,1,0,0,0,0,0
2023113000,11/30/2023,3,DAL,SEA,1,10,62,0,2023,3,1,0,0,0,0,0,0
2023120308,12/3/2023,1,LA,CLE,2,9,69,0,2023,0,0,1,1,0,0,0,0
2023120308,12/3/2023,1,LA,CLE,1,10,72,0,2023,0,0,1,1,0,0,0,0
2023120310,12/3/2023,3,KC,GB,1,1,99,0,2023,1,1,0,0,1,0,0,0
2023120310,12/3/2023,3,KC,GB,0,0,98,1,2023,0,0,0,0,0,0,0,0
2023121000,12/10/2023,2,ATL,TB,1,10,65,0,2023,0,1,0,0,0,0,0,0
2023121000,12/10/2023,4,ATL,TB,1,10,58,0,2023,6,1,0,0,0,0,0,0
2023121000,12/10/2023,4,ATL,TB,1,10,70,0,2023,9,1,0,0,0,0,0,0
2023121002,12/10/2023,2,DET,CHI,2,6,51,0,2023,4,0,1,0,0,0,0,0
2023121002,12/10/2023,2,DET,CHI,3,2,55,1,2023,10,0,1,0,0,0,0,0
2023121002,12/10/2023,2,DET,CHI,1,10,65,0,2023,4,1,0,0,0,0,0,0
2023121002,12/10/2023,2,DET,CHI,2,6,69,0,2023,3,1,0,0,0,0,0,0
2023121002,12/10/2023,4,CHI,DET,2,9,91,0,2023,-2,0,1,0,0,0,0,0
2023121002,12/10/2023,4,CHI,DET,3,11,89,1,2023,11,1,0,0,1,0,0,0
2023120400,12/4/2023,5,CIN,JAX,2,9,59,0,2023,8,0,1,0,0,0,0,0
2023120700,12/7/2023,2,NE,PIT,2,7,92,1,2023,8,0,1,0,1,0,0,0
2023121000,12/10/2023,4,TB,ATL,1,10,85,0,2023,4,1,0,0,0,0,0,0
2023121000,12/10/2023,4,TB,ATL,2,6,89,0,2023,11,0,1,0,1,0,0,0
2023121000,12/10/2023,4,TB,ATL,0,0,85,1,2023,0,0,0,0,0,0,0,0
2023121001,12/10/2023,2,BAL,LA,2,3,58,1,2023,14,0,1,0,0,0,0,0
2023121001,12/10/2023,3,LA,BAL,2,8,63,0,2023,-3,1,0,0,0,0,0,0
2023121001,12/10/2023,4,LA,BAL,1,5,95,0,2023,0,0,1,1,0,0,0,0
2023121003,12/10/2023,2,IND,CIN,1,10,89,0,2023,6,1,0,0,0,0,0,0
2023121003,12/10/2023,2,IND,CIN,2,4,95,0,2023,3,1,0,0,0,0,0,0
2023121003,12/10/2023,2,IND,CIN,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023121003,12/10/2023,2,IND,CIN,3,1,98,0,2023,0,1,0,0,0,0,0,0
2023121003,12/10/2023,4,CIN,IND,2,11,77,0,2023,3,1,0,0,0,0,0,0
2023121003,12/10/2023,4,CIN,IND,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023121004,12/10/2023,2,JAX,CLE,3,3,51,1,2023,5,0,1,0,0,0,0,0
2023121004,12/10/2023,2,JAX,CLE,1,10,56,0,2023,2,1,0,0,0,0,0,0
2023121008,12/10/2023,4,SF,SEA,2,2,67,0,2023,1,1,0,0,0,0,0,0
2023121008,12/10/2023,4,SF,SEA,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023121011,12/10/2023,1,DAL,PHI,3,17,53,0,2023,0,0,1,1,0,0,0,0
2023121011,12/10/2023,1,DAL,PHI,1,10,68,0,2023,15,1,0,0,0,0,0,0
2023121005,12/10/2023,3,CAR,NO,2,6,51,1,2023,48,1,0,0,0,0,0,0
2023121005,12/10/2023,4,CAR,NO,2,2,53,0,2023,1,1,0,0,0,0,0,0
2023121005,12/10/2023,4,CAR,NO,3,1,54,1,2023,1,1,0,0,0,0,0,0
2023121005,12/10/2023,4,CAR,NO,1,10,55,0,2023,5,0,1,0,0,0,0,1
2023121005,12/10/2023,4,NO,CAR,1,10,80,0,2023,1,1,0,0,0,0,0,0
2023121005,12/10/2023,4,NO,CAR,2,9,81,0,2023,0,0,1,1,0,0,0,0
2023121010,12/10/2023,4,DEN,LAC,3,4,55,0,2023,0,0,1,1,0,0,0,0
2023121010,12/10/2023,4,DEN,LAC,4,4,55,0,2023,0,0,0,0,0,0,0,0
2023121010,12/10/2023,4,LAC,DEN,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023121010,12/10/2023,4,LAC,DEN,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023121011,12/10/2023,1,PHI,DAL,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023121011,12/10/2023,2,PHI,DAL,1,10,61,0,2023,-4,1,0,0,0,0,0,0
2023121011,12/10/2023,2,PHI,DAL,2,14,57,0,2023,9,0,1,0,0,0,0,0
2023121011,12/10/2023,2,DAL,PHI,3,2,92,1,2023,4,1,0,0,0,0,0,0
2023121011,12/10/2023,2,DAL,PHI,1,4,96,0,2023,3,1,0,0,0,0,0,0
2023121011,12/10/2023,2,DAL,PHI,0,0,65,1,2023,0,0,0,0,0,0,0,0
2023121011,12/10/2023,2,DAL,PHI,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023121011,12/10/2023,3,PHI,DAL,3,1,51,1,2023,2,1,0,0,0,0,0,0
2023121011,12/10/2023,3,PHI,DAL,1,10,53,1,2023,15,0,1,0,0,0,0,0
2023121011,12/10/2023,3,PHI,DAL,1,10,68,0,2023,-1,1,0,0,0,0,0,0
2023121011,12/10/2023,3,PHI,DAL,2,11,67,0,2023,0,0,1,1,0,0,0,0
2023121011,12/10/2023,4,DAL,PHI,1,10,55,0,2023,3,1,0,0,0,0,0,0
2023121011,12/10/2023,4,PHI,DAL,0,0,65,1,2023,0,0,0,0,0,0,0,0
2023121011,12/10/2023,4,PHI,DAL,1,10,53,0,2023,4,0,1,0,0,0,0,0
2023121011,12/10/2023,4,PHI,DAL,2,6,57,0,2023,5,1,0,0,0,0,0,0
2023121011,12/10/2023,4,PHI,DAL,3,1,62,0,2023,3,1,0,0,0,0,0,0
2023121011,12/10/2023,4,DAL,PHI,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023121011,12/10/2023,4,DAL,PHI,3,4,74,0,2023,-6,0,0,0,0,1,0,0
2023121011,12/10/2023,4,DAL,PHI,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023121011,12/10/2023,4,DAL,PHI,4,10,68,0,2023,0,0,0,0,0,0,0,0
2023121011,12/10/2023,4,PHI,DAL,0,0,65,1,2023,0,0,0,0,0,0,0,0
2023121007,12/10/2023,4,MIN,LV,1,10,54,0,2023,4,0,1,0,0,0,0,0
2023121007,12/10/2023,4,MIN,LV,3,6,58,1,2023,20,0,1,0,0,0,0,0
2023121008,12/10/2023,1,SEA,SF,1,10,63,1,2023,23,1,0,0,0,0,0,0
2023121008,12/10/2023,1,SEA,SF,1,10,86,0,2023,-4,1,0,0,0,0,0,0
2023121008,12/10/2023,1,SEA,SF,2,14,82,0,2023,0,0,1,1,0,0,0,0
2023121008,12/10/2023,3,SF,SEA,2,10,70,1,2023,12,1,0,0,0,0,0,0
2023121008,12/10/2023,3,SF,SEA,1,10,82,0,2023,1,1,0,0,0,0,0,0
2023121101,12/11/2023,1,GB,NYG,0,0,85,1,2023,0,0,0,0,0,0,0,0
2023121101,12/11/2023,2,NYG,GB,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023121101,12/11/2023,2,GB,NYG,1,10,51,0,2023,3,0,1,0,0,0,0,0
2023121101,12/11/2023,3,GB,NYG,4,10,86,0,2023,0,0,0,0,0,0,0,0
2023121101,12/11/2023,3,NYG,GB,2,3,55,1,2023,9,1,0,0,0,0,0,0
2023121101,12/11/2023,3,NYG,GB,1,10,64,1,2023,25,0,1,0,0,0,0,0
2023121101,12/11/2023,3,NYG,GB,1,10,89,0,2023,-1,1,0,0,0,0,0,0
2023121101,12/11/2023,3,NYG,GB,2,11,88,0,2023,4,1,0,0,0,0,0,0
2023121101,12/11/2023,3,NYG,GB,3,7,92,1,2023,8,0,1,0,1,0,0,0
2023121101,12/11/2023,4,GB,NYG,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023121101,12/11/2023,4,GB,NYG,2,4,84,0,2023,0,0,1,1,0,0,0,0
2023121101,12/11/2023,4,GB,NYG,3,4,84,1,2023,8,0,1,0,0,0,0,0
2023121101,12/11/2023,4,GB,NYG,1,8,92,0,2023,2,1,0,0,0,0,0,0
2023121101,12/11/2023,4,GB,NYG,2,6,94,0,2023,0,0,1,1,0,0,0,0
2023121101,12/11/2023,4,GB,NYG,3,6,94,1,2023,6,0,1,0,1,0,0,0
2023121101,12/11/2023,4,NYG,GB,1,10,78,0,2023,4,1,0,0,0,0,0,0
2023121400,12/14/2023,1,LV,LAC,3,3,53,1,2023,5,1,0,0,0,0,0,0
2023121400,12/14/2023,1,LV,LAC,1,10,58,0,2023,-1,1,0,0,0,0,0,0
2023121009,12/10/2023,1,BUF,KC,1,10,100,0,2023,0,0,1,1,0,0,0,0
2023121009,12/10/2023,2,KC,BUF,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023121009,12/10/2023,2,KC,BUF,3,1,83,1,2023,4,0,1,0,0,0,0,0
2023121009,12/10/2023,2,KC,BUF,1,10,87,0,2023,0,0,1,1,0,0,0,0
2023121009,12/10/2023,2,KC,BUF,2,10,87,0,2023,6,0,1,0,0,0,0,0
2023121009,12/10/2023,2,KC,BUF,0,0,100,1,2023,0,0,0,0,0,0,0,0
2023121602,12/16/2023,3,DEN,DET,2,8,69,1,2023,14,0,1,0,0,0,0,0
2023121602,12/16/2023,3,DEN,DET,1,10,83,0,2023,6,1,0,0,0,0,0,0
2023121602,12/16/2023,3,DEN,DET,2,4,89,0,2023,0,0,1,1,0,0,0,0
