GameId,GameDate,Quarter,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,SeasonYear,Yards,IsRush,IsPass,IsIncomplete,IsTouchdown,IsSack,IsInterception,IsFumble
2022120100,12/1/2022,2,BUF,NE,2,20,49,0,2022,10,0,1,0,0,0,0,0
2022120100,12/1/2022,2,NE,BUF,1,10,42,1,2022,14,1,0,0,0,0,0,0
2022120100,12/1/2022,2,BUF,NE,1,10,38,0,2022,0,0,1,1,0,0,0,0
2022120100,12/1/2022,2,BUF,NE,2,10,38,0,2022,0,0,0,0,0,0,0,0
2022120100,12/1/2022,3,NE,BUF,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022120100,12/1/2022,3,BUF,NE,1,10,25,0,2022,4,1,0,0,0,0,0,0
2022120100,12/1/2022,3,BUF,NE,2,6,29,1,2022,13,0,1,0,0,0,0,0
2022120100,12/1/2022,3,BUF,NE,1,10,42,1,2022,17,0,1,0,0,0,0,0
2022120100,12/1/2022,3,NE,BUF,1,10,20,0,2022,6,0,1,0,0,0,0,0
2022120100,12/1/2022,3,NE,BUF,2,4,26,1,2022,7,1,0,0,0,0,0,0
2022120100,12/1/2022,3,NE,BUF,1,10,33,0,2022,6,1,0,0,0,0,0,0
2022120100,12/1/2022,3,NE,BUF,1,10,44,1,2022,11,1,0,0,0,0,0,0
2022120100,12/1/2022,3,BUF,NE,1,10,6,0,2022,6,1,0,0,0,0,0,0
2022120100,12/1/2022,3,BUF,NE,2,4,12,1,2022,7,0,1,0,0,0,0,0
2022120100,12/1/2022,3,BUF,NE,1,10,19,0,2022,3,0,1,0,0,0,0,0
2022120100,12/1/2022,3,BUF,NE,2,7,22,0,2022,3,1,0,0,0,0,0,0
2022120100,12/1/2022,3,BUF,NE,3,4,25,0,2022,19,0,1,0,0,0,0,0
2022120100,12/1/2022,3,BUF,NE,1,10,44,0,2022,1,1,0,0,0,0,0,0
2022120100,12/1/2022,3,BUF,NE,2,9,45,1,2022,19,0,1,0,0,0,0,0
2022120100,12/1/2022,4,BUF,NE,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022120100,12/1/2022,4,NE,BUF,1,10,28,1,2022,15,0,1,0,0,0,0,0
2022120100,12/1/2022,4,NE,BUF,1,10,43,0,2022,0,0,1,1,0,0,0,0
2022120100,12/1/2022,4,NE,BUF,2,10,43,0,2022,-5,0,1,0,0,0,0,0
2022120100,12/1/2022,4,NE,BUF,3,15,38,0,2022,8,0,1,0,0,0,0,0
2022120100,12/1/2022,4,NE,BUF,4,7,46,0,2022,0,0,0,0,0,0,0,0
2022120100,12/1/2022,4,BUF,NE,1,10,12,0,2022,6,1,0,0,0,0,0,0
2022120402,12/4/2022,2,GB,CHI,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022120402,12/4/2022,2,CHI,GB,1,10,26,0,2022,5,0,1,0,0,0,0,0
2022120402,12/4/2022,2,CHI,GB,2,5,31,0,2022,0,0,1,1,0,0,0,0
2022120402,12/4/2022,2,CHI,GB,3,5,31,1,2022,15,0,1,0,0,0,0,0
2022120402,12/4/2022,2,CHI,GB,1,10,46,1,2022,17,0,1,0,0,0,0,1
2022120402,12/4/2022,2,GB,CHI,1,10,40,1,2022,21,0,1,0,0,0,0,0
2022120402,12/4/2022,2,CHI,GB,1,10,37,1,2022,56,0,1,0,0,0,0,0
2022120402,12/4/2022,2,CHI,GB,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022120402,12/4/2022,2,GB,CHI,1,10,25,0,2022,0,0,1,1,0,0,0,0
2022120402,12/4/2022,2,GB,CHI,2,10,25,0,2022,2,1,0,0,0,0,0,0
2022120402,12/4/2022,2,GB,CHI,3,8,27,1,2022,11,0,1,0,0,0,0,0
2022120402,12/4/2022,2,GB,CHI,1,10,38,1,2022,16,1,0,0,0,0,0,0
2022120402,12/4/2022,2,GB,CHI,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022120402,12/4/2022,2,CHI,GB,1,10,37,0,2022,0,0,0,0,0,0,0,0
2022112710,11/27/2022,2,NO,SF,1,10,2,0,2022,0,1,0,0,0,0,0,0
2022112710,11/27/2022,2,NO,SF,2,10,2,0,2022,0,0,1,1,0,0,0,0
